Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2009-05-26,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,26655078.79,2,1,1,5,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,70319151.73,1,1,1,6,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Bank,Non-Tax,3216613461.99,1,5,1,15,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Bank,IRS Tax,3453810013.68,1,5,3,12,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Over-the-Counter (OTC),Non-Tax,88724643.13,4,1,1,16,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Mail,Non-Tax,6981867.28,4,2,1,1,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Internet,Non-Tax,117225200.93,1,3,1,3,2009,3,2009,2,5,26
2009-05-26,Electronic Settlement,Mail,Non-Tax,63022194.75,3,2,1,4,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,38174.11,4,1,2,9,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,6226.10,2,1,2,7,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,112304.38,1,1,2,11,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,4475914.97,2,1,3,13,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Internet,IRS Tax,5852560679.50,1,3,3,14,2009,3,2009,2,5,26
2009-05-26,Electronic Settlement,Mail,IRS Non-Tax,105232.80,3,2,2,10,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Bank,Non-Tax,1987154.56,4,5,1,2,2009,3,2009,2,5,26
2009-05-26,Fully Electronic - All,Internet,IRS Non-Tax,299.50,1,3,2,8,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Mail,IRS Tax,144701223.45,4,2,3,18,2009,3,2009,2,5,26
2009-05-26,Non-Electronic,Over-the-Counter (OTC),IRS Tax,264600398.82,4,1,3,17,2009,3,2009,2,5,26
2009-05-22,Fully Electronic - All,Internet,IRS Tax,3917623123.30,1,3,3,15,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Internet,Non-Tax,923333741.09,1,3,1,4,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,134204100.33,4,1,1,16,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Bank,IRS Tax,941527401.55,1,5,3,13,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,3382077.41,2,1,3,14,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Bank,Non-Tax,460707.53,4,5,1,2,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Bank,Non-Tax,875599976.06,1,5,1,3,2009,3,2009,2,5,22
2009-05-22,Electronic Settlement,Mail,Non-Tax,84559465.57,3,2,1,5,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,27500225.10,2,1,1,6,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Mail,Non-Tax,5284702.76,4,2,1,1,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,32821110.50,1,1,1,7,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,368575.00,4,1,2,10,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,117642.20,1,1,2,11,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,260341980.61,4,1,3,18,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - All,Internet,IRS Non-Tax,2175.00,1,3,2,9,2009,3,2009,2,5,22
2009-05-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,123116.13,2,1,2,8,2009,3,2009,2,5,22
2009-05-22,Electronic Settlement,Mail,IRS Non-Tax,157614.34,3,2,2,12,2009,3,2009,2,5,22
2009-05-22,Non-Electronic,Mail,IRS Tax,94424978.39,4,2,3,17,2009,3,2009,2,5,22
2009-05-21,Fully Electronic - All,Internet,Non-Tax,199705941.90,1,3,1,4,2009,3,2009,2,5,21
2009-05-21,Electronic Settlement,Mail,Non-Tax,64699613.53,3,2,1,5,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,36054033.08,2,1,1,6,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Bank,IRS Tax,386070738.96,1,5,3,12,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,4389040.39,2,1,3,13,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Internet,IRS Tax,1436255624.46,1,3,3,14,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Bank,Non-Tax,1120741853.27,1,5,1,3,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,27361587.63,1,1,1,7,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Over-the-Counter (OTC),Non-Tax,77171674.59,4,1,1,15,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,135385.81,1,1,2,10,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,126655.00,4,1,2,9,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Mail,IRS Tax,60748507.78,4,2,3,16,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Over-the-Counter (OTC),IRS Tax,321120338.58,4,1,3,17,2009,3,2009,2,5,21
2009-05-21,Fully Electronic - All,Internet,IRS Non-Tax,56869.50,1,3,2,8,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Bank,Non-Tax,436699.70,4,5,1,2,2009,3,2009,2,5,21
2009-05-21,Non-Electronic,Mail,Non-Tax,5492748.63,4,2,1,1,2009,3,2009,2,5,21
2009-05-21,Electronic Settlement,Mail,IRS Non-Tax,105765.41,3,2,2,11,2009,3,2009,2,5,21
2009-05-20,Non-Electronic,Mail,Non-Tax,6187047.18,4,2,1,1,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,178284.93,1,1,2,11,2009,3,2009,2,5,20
2009-05-20,Non-Electronic,Over-the-Counter (OTC),Non-Tax,300952322.72,4,1,1,16,2009,3,2009,2,5,20
2009-05-20,Non-Electronic,Bank,Non-Tax,288304.03,4,5,1,2,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Bank,IRS Tax,184908415.02,1,5,3,12,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,8186057.24,2,1,3,13,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Internet,IRS Tax,6896058006.64,1,3,3,14,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Internet,Non-Tax,114330223.48,1,3,1,3,2009,3,2009,2,5,20
2009-05-20,Electronic Settlement,Mail,Non-Tax,63485762.77,3,2,1,4,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,52976193.90,2,1,1,5,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,31825920.52,1,1,1,6,2009,3,2009,2,5,20
2009-05-20,Non-Electronic,Mail,IRS Tax,181330283.17,4,2,3,17,2009,3,2009,2,5,20
2009-05-20,Electronic Settlement,Mail,IRS Non-Tax,191628.46,3,2,2,10,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,62.31,2,1,2,7,2009,3,2009,2,5,20
2009-05-20,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,53000.00,4,1,2,8,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Internet,IRS Non-Tax,12610.00,1,3,2,9,2009,3,2009,2,5,20
2009-05-20,Fully Electronic - All,Bank,Non-Tax,8863457656.36,1,5,1,15,2009,3,2009,2,5,20
2009-05-20,Non-Electronic,Over-the-Counter (OTC),IRS Tax,489424224.50,4,1,3,18,2009,3,2009,2,5,20
2009-05-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,5633715.53,2,1,3,14,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Internet,IRS Tax,1431652582.34,1,3,3,15,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,55763.68,1,1,2,11,2009,3,2009,2,5,19
2009-05-19,Electronic Settlement,Mail,Non-Tax,135781254.61,3,2,1,5,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Mail,Non-Tax,6749359.31,4,2,1,1,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,25788376.78,1,1,1,6,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,156291019.76,2,1,1,7,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Bank,IRS Tax,213292137.08,1,5,3,13,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Over-the-Counter (OTC),Non-Tax,121745974.20,4,1,1,16,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,38545.95,2,1,2,8,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Mail,IRS Tax,190611719.27,4,2,3,18,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Internet,IRS Non-Tax,-55494.50,1,3,2,10,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,101090.00,4,1,2,9,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Bank,Non-Tax,878046001.78,1,5,1,3,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Bank,Non-Tax,1138135.64,4,5,1,2,2009,3,2009,2,5,19
2009-05-19,Fully Electronic - All,Internet,Non-Tax,92345745.86,1,3,1,4,2009,3,2009,2,5,19
2009-05-19,Electronic Settlement,Mail,IRS Non-Tax,534450.80,3,2,2,12,2009,3,2009,2,5,19
2009-05-19,Non-Electronic,Over-the-Counter (OTC),IRS Tax,456338208.92,4,1,3,17,2009,3,2009,2,5,19
2009-05-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,57485.65,2,1,2,8,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,3335430.04,2,1,3,14,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Over-the-Counter (OTC),Non-Tax,126304559.49,4,1,1,16,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Internet,IRS Tax,8998875357.77,1,3,3,15,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,35433.57,1,1,2,12,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Mail,Non-Tax,5752939.60,4,2,1,1,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Bank,Non-Tax,1847404.23,4,5,1,2,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Bank,Non-Tax,734791500.02,1,5,1,3,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Internet,Non-Tax,98618587.95,1,3,1,4,2009,3,2009,2,5,18
2009-05-18,Electronic Settlement,Mail,Non-Tax,68514351.09,3,2,1,5,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,202983.19,4,1,2,10,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,25090559.48,2,1,1,6,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,70830516.75,1,1,1,7,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Bank,IRS Tax,7022458503.10,1,5,3,13,2009,3,2009,2,5,18
2009-05-18,Electronic Settlement,Mail,IRS Non-Tax,262832.78,3,2,2,11,2009,3,2009,2,5,18
2009-05-18,Fully Electronic - All,Internet,IRS Non-Tax,108616.10,1,3,2,9,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Over-the-Counter (OTC),IRS Tax,813798661.17,4,1,3,18,2009,3,2009,2,5,18
2009-05-18,Non-Electronic,Mail,IRS Tax,184770282.30,4,2,3,17,2009,3,2009,2,5,18
2009-05-15,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,62830.90,1,1,2,11,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Bank,Non-Tax,9954733871.45,1,5,1,3,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Bank,IRS Tax,2706339592.84,1,5,3,13,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,3542356.81,2,1,3,14,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Internet,IRS Tax,9186785316.42,1,3,3,15,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,56993.77,2,1,2,8,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Mail,Non-Tax,6376006.96,4,2,1,1,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Internet,Non-Tax,99039263.80,1,3,1,4,2009,3,2009,2,5,15
2009-05-15,Electronic Settlement,Mail,Non-Tax,63254793.59,3,2,1,5,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,30194887.04,2,1,1,6,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,27400295.41,1,1,1,7,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,256425.00,4,1,2,9,2009,3,2009,2,5,15
2009-05-15,Electronic Settlement,Mail,IRS Non-Tax,366686.35,3,2,2,12,2009,3,2009,2,5,15
2009-05-15,Fully Electronic - All,Internet,IRS Non-Tax,3025.50,1,3,2,10,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Bank,Non-Tax,624232.80,4,5,1,2,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,2910643522.33,4,1,1,16,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,536996877.47,4,1,3,17,2009,3,2009,2,5,15
2009-05-15,Non-Electronic,Mail,IRS Tax,148944573.28,4,2,3,18,2009,3,2009,2,5,15
2009-05-14,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,34953.99,1,1,2,8,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,5587218.41,2,1,3,12,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Internet,IRS Tax,2474540321.82,1,3,3,13,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Bank,Non-Tax,1911608061.78,1,5,1,14,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,103695820.07,4,1,1,15,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Mail,Non-Tax,7511976.71,4,2,1,1,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Bank,Non-Tax,344492.27,4,5,1,2,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Internet,Non-Tax,733182275.09,1,3,1,3,2009,3,2009,2,5,14
2009-05-14,Electronic Settlement,Mail,Non-Tax,60226611.28,3,2,1,4,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,46910917.64,2,1,1,5,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,27084923.19,1,1,1,6,2009,3,2009,2,5,14
2009-05-14,Electronic Settlement,Mail,IRS Non-Tax,242090.61,3,2,2,10,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Internet,IRS Non-Tax,4558.00,1,3,2,7,2009,3,2009,2,5,14
2009-05-14,Fully Electronic - All,Bank,IRS Tax,349866900.25,1,5,3,11,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,195455.00,4,1,2,9,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,395667078.15,4,1,3,16,2009,3,2009,2,5,14
2009-05-14,Non-Electronic,Mail,IRS Tax,70257435.84,4,2,3,17,2009,3,2009,2,5,14
2009-05-13,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,43400.00,4,1,2,9,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,16362.28,1,1,2,11,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,7359008.58,2,1,3,14,2009,3,2009,2,5,13
2009-05-13,Non-Electronic,Over-the-Counter (OTC),Non-Tax,180367920.00,4,1,1,16,2009,3,2009,2,5,13
2009-05-13,Non-Electronic,Bank,Non-Tax,270571.32,4,5,1,2,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Bank,Non-Tax,826336073.99,1,5,1,3,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Internet,Non-Tax,97945394.88,1,3,1,4,2009,3,2009,2,5,13
2009-05-13,Electronic Settlement,Mail,Non-Tax,56784559.50,3,2,1,5,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,76094180.05,2,1,1,6,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Internet,IRS Tax,5584928789.08,1,3,3,15,2009,3,2009,2,5,13
2009-05-13,Non-Electronic,Mail,Non-Tax,6297983.72,4,2,1,1,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,25343100.94,1,1,1,7,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Bank,IRS Tax,231133649.65,1,5,3,13,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,73368.58,2,1,2,8,2009,3,2009,2,5,13
2009-05-13,Electronic Settlement,Mail,IRS Non-Tax,42772.97,3,2,2,12,2009,3,2009,2,5,13
2009-05-13,Fully Electronic - All,Internet,IRS Non-Tax,3538.50,1,3,2,10,2009,3,2009,2,5,13
2009-05-13,Non-Electronic,Over-the-Counter (OTC),IRS Tax,422783889.51,4,1,3,17,2009,3,2009,2,5,13
2009-05-13,Non-Electronic,Mail,IRS Tax,129951884.87,4,2,3,18,2009,3,2009,2,5,13
2009-05-12,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,76552.96,1,1,2,10,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Bank,Non-Tax,1107789.62,4,5,1,2,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Internet,Non-Tax,143770157.41,1,3,1,3,2009,3,2009,2,5,12
2009-05-12,Electronic Settlement,Mail,Non-Tax,129430167.56,3,2,1,4,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,62864405.47,2,1,1,5,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Over-the-Counter (OTC),Non-Tax,236210107.13,4,1,1,15,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,20228898.37,1,1,1,6,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Bank,IRS Tax,372513769.48,1,5,3,12,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,7006347.66,2,1,3,13,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Internet,IRS Tax,1345782980.27,1,3,3,14,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Mail,Non-Tax,6003269.87,4,2,1,1,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Over-the-Counter (OTC),IRS Tax,436903322.57,4,1,3,17,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,133832.41,2,1,2,7,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,97090.00,4,1,2,8,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Internet,IRS Non-Tax,859.50,1,3,2,9,2009,3,2009,2,5,12
2009-05-12,Electronic Settlement,Mail,IRS Non-Tax,137186.50,3,2,2,11,2009,3,2009,2,5,12
2009-05-12,Fully Electronic - All,Bank,Non-Tax,2829887175.30,1,5,1,16,2009,3,2009,2,5,12
2009-05-12,Non-Electronic,Mail,IRS Tax,182000726.49,4,2,3,18,2009,3,2009,2,5,12
2009-05-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,45448.15,2,1,2,8,2009,3,2009,2,5,11
2009-05-11,Electronic Settlement,Mail,Non-Tax,79727614.92,3,2,1,4,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Bank,Non-Tax,1396176187.22,1,5,1,15,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Mail,Non-Tax,6332628.71,4,2,1,1,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Bank,Non-Tax,2411079.61,4,5,1,2,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Internet,Non-Tax,287484076.19,1,3,1,3,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,27357673.98,2,1,1,5,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,58269908.72,1,1,1,6,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,5575112.44,2,1,3,13,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Internet,IRS Tax,5118352903.72,1,3,3,14,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Over-the-Counter (OTC),Non-Tax,95747272.64,4,1,1,16,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Over-the-Counter (OTC),IRS Tax,279636806.58,4,1,3,17,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Internet,IRS Non-Tax,520.00,1,3,2,7,2009,3,2009,2,5,11
2009-05-11,Electronic Settlement,Mail,IRS Non-Tax,18000.10,3,2,2,10,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Bank,IRS Tax,3352696391.03,1,5,3,12,2009,3,2009,2,5,11
2009-05-11,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,2905.18,1,1,2,11,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,64550.00,4,1,2,9,2009,3,2009,2,5,11
2009-05-11,Non-Electronic,Mail,IRS Tax,150021702.73,4,2,3,18,2009,3,2009,2,5,11
2009-05-08,Fully Electronic - All,Internet,IRS Tax,3730863509.63,1,3,3,15,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Mail,Non-Tax,6404942.52,4,2,1,1,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Bank,Non-Tax,329942.74,4,5,1,2,2009,3,2009,2,5,8
2009-05-08,Electronic Settlement,Mail,Non-Tax,51117108.27,3,2,1,5,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,60873541.61,2,1,1,6,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,23802431.51,1,1,1,7,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,98221596.44,4,1,1,16,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Bank,Non-Tax,1379670798.51,1,5,1,3,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Internet,Non-Tax,111124141.36,1,3,1,4,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,5580457.60,2,1,3,14,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,3620.18,1,1,2,12,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,210095.00,4,1,2,10,2009,3,2009,2,5,8
2009-05-08,Electronic Settlement,Mail,IRS Non-Tax,20621.46,3,2,2,11,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,8954.71,2,1,2,8,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Bank,IRS Tax,994096752.98,1,5,3,13,2009,3,2009,2,5,8
2009-05-08,Fully Electronic - All,Internet,IRS Non-Tax,560.04,1,3,2,9,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,263895320.43,4,1,3,17,2009,3,2009,2,5,8
2009-05-08,Non-Electronic,Mail,IRS Tax,109689751.72,4,2,3,18,2009,3,2009,2,5,8
2009-05-07,Non-Electronic,Bank,Non-Tax,489675.57,4,5,1,2,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Internet,Non-Tax,186501881.25,1,3,1,3,2009,3,2009,2,5,7
2009-05-07,Electronic Settlement,Mail,Non-Tax,58310067.08,3,2,1,4,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,39134014.12,2,1,1,5,2009,3,2009,2,5,7
2009-05-07,Non-Electronic,Over-the-Counter (OTC),Non-Tax,78873768.55,4,1,1,16,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,25500459.58,1,1,1,6,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,6800636.59,2,1,3,13,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Internet,IRS Tax,1369331085.00,1,3,3,14,2009,3,2009,2,5,7
2009-05-07,Non-Electronic,Over-the-Counter (OTC),IRS Non-Tax,82225.00,4,1,2,8,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,356018.35,2,1,2,7,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Bank,Non-Tax,2155152630.77,1,5,1,15,2009,3,2009,2,5,7
2009-05-07,Non-Electronic,Over-the-Counter (OTC),IRS Tax,360739911.96,4,1,3,17,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Internet,IRS Non-Tax,73142.72,1,3,2,9,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Over-the-Counter (OTC),IRS Non-Tax,101346.81,1,1,2,11,2009,3,2009,2,5,7
2009-05-07,Fully Electronic - All,Bank,IRS Tax,280935112.70,1,5,3,12,2009,3,2009,2,5,7
2009-05-07,Non-Electronic,Mail,Non-Tax,5682304.67,4,2,1,1,2009,3,2009,2,5,7
2009-05-07,Electronic Settlement,Mail,IRS Non-Tax,7295.00,3,2,2,10,2009,3,2009,2,5,7
